CustomerID,Recency,Frequency,Monetary,Average_Order_Value,R_Score,F_Score,M_Score,RFM_Score,Segment
13817.0,351,1,128.7,128.7,1,1,1,111,Lost Customers
13819.0,301,3,1140.35,380.12,1,4,4,144,At Risk
13821.0,144,2,385.64,192.82,3,3,2,332,Need Attention
13823.0,91,1,650.42,650.42,5,1,3,513,Potential Loyalists
13824.0,135,4,1429.84,357.46,4,4,4,444,Champions
13826.0,175,1,189.5,189.5,3,1,1,311,Need Attention
13827.0,133,2,300.76,150.38,4,3,2,432,Potential Loyalists
13831.0,138,4,1450.85,362.71,4,4,4,444,Champions
13833.0,158,1,383.85,383.85,3,1,2,312,Need Attention
13835.0,154,2,537.34,268.67,3,3,3,333,Need Attention
13837.0,211,2,266.59000000000003,133.3,2,3,2,232,Lost Customers
13838.0,117,3,467.54,155.85,4,4,3,443,Loyal Customers
13841.0,252,1,85.0,85.0,2,1,1,211,Lost Customers
13842.0,155,7,2165.27,309.32,3,5,5,355,Need Attention
13846.0,241,2,663.9300000000001,331.96,2,3,3,233,Lost Customers
13848.0,91,3,1255.0,418.33,5,4,4,544,Champions
13849.0,170,1,593.58,593.58,3,1,3,313,Need Attention
13850.0,128,1,1595.48,1595.48,4,1,4,414,Potential Loyalists
13851.0,95,3,2651.46,883.82,5,4,5,545,Champions
13854.0,91,20,6469.16,323.46,5,5,5,555,Champions
13856.0,168,3,388.5,129.5,3,4,2,342,Need Attention
13859.0,325,1,201.16,201.16,1,1,1,111,Lost Customers
13862.0,107,6,1781.3,296.88,5,5,5,555,Champions
13863.0,247,1,305.78,305.78,2,1,2,212,Lost Customers
13865.0,136,3,383.34000000000003,127.78,4,4,2,442,Loyal Customers
13867.0,217,1,138.85,138.85,2,1,1,211,Lost Customers
13869.0,122,4,3083.65,770.91,4,4,5,445,Champions
13870.0,101,5,2179.4700000000003,435.89,5,5,5,555,Champions
13871.0,91,9,4612.64,512.52,5,5,5,555,Champions
13873.0,119,3,389.6,129.87,4,4,2,442,Loyal Customers
13874.0,357,1,540.45,540.45,1,1,3,113,Lost Customers
13875.0,133,4,1424.8,356.2,4,4,4,444,Champions
13880.0,144,8,1680.76,210.1,3,5,5,355,Need Attention
13881.0,95,11,9398.68,854.43,5,5,5,555,Champions
13883.0,218,4,1742.78,435.7,2,4,5,245,At Risk
13884.0,276,3,196.25,65.42,1,4,1,141,At Risk
13885.0,188,2,506.8,253.4,3,3,3,333,Need Attention
13887.0,203,1,349.55,349.55,2,1,2,212,Lost Customers
13888.0,119,2,595.67,297.83,4,3,3,433,Potential Loyalists
13889.0,92,1,416.90000000000003,416.9,5,1,3,513,Potential Loyalists
13890.0,106,2,501.11,250.56,5,3,3,533,Potential Loyalists
13892.0,246,1,54.519999999999996,54.52,2,1,1,211,Lost Customers
13893.0,297,1,821.1,821.1,1,1,4,114,Lost Customers
13894.0,309,1,160.85,160.85,1,1,1,111,Lost Customers
13895.0,142,2,937.3000000000001,468.65,4,3,4,434,Potential Loyalists
13898.0,325,1,155.93,155.93,1,1,1,111,Lost Customers
13899.0,274,1,298.5,298.5,1,1,2,112,Lost Customers
13900.0,182,3,740.95,246.98,3,4,3,343,Need Attention
13901.0,107,4,2652.28,663.07,5,4,5,545,Champions
13904.0,294,1,201.12,201.12,1,1,1,111,Lost Customers
13908.0,126,3,1461.61,487.2,4,4,4,444,Champions
13911.0,143,8,2437.63,304.7,3,5,5,355,Need Attention
13917.0,191,1,65.38,65.38,2,1,1,211,Lost Customers
13918.0,252,1,198.20000000000002,198.2,2,1,1,211,Lost Customers
13919.0,121,1,213.15,213.15,4,1,1,411,Potential Loyalists
13922.0,351,1,172.25,172.25,1,1,1,111,Lost Customers
13925.0,92,4,678.25,169.56,5,4,3,543,Loyal Customers
13928.0,106,2,225.45000000000002,112.72,5,3,2,532,Potential Loyalists
13929.0,168,2,842.65,421.32,3,3,4,334,Need Attention
13930.0,136,1,210.0,210.0,4,1,1,411,Potential Loyalists
13931.0,95,2,1237.53,618.76,5,3,4,534,Potential Loyalists
13932.0,294,1,307.4,307.4,1,1,2,112,Lost Customers
13933.0,108,2,608.79,304.4,5,3,3,533,Potential Loyalists
13934.0,263,1,922.1,922.1,1,1,4,114,Lost Customers
13936.0,179,1,376.58,376.58,3,1,2,312,Need Attention
13937.0,168,1,158.85,158.85,3,1,1,311,Need Attention
13939.0,108,2,390.21,195.1,5,3,2,532,Potential Loyalists
13940.0,116,2,391.06,195.53,4,3,2,432,Potential Loyalists
13941.0,171,3,2831.26,943.75,3,4,5,345,Need Attention
13946.0,201,2,485.96999999999997,242.98,2,3,3,233,Lost Customers
13948.0,360,1,102.0,102.0,1,1,1,111,Lost Customers
13949.0,94,1,537.9,537.9,5,1,3,513,Potential Loyalists
13950.0,246,1,179.31,179.31,2,1,1,211,Lost Customers
13951.0,175,3,674.45,224.82,3,4,3,343,Need Attention
13952.0,217,2,3251.071,1625.54,2,3,5,235,Lost Customers
13953.0,115,5,2604.36,520.87,4,5,5,455,Champions
13955.0,153,2,322.96,161.48,3,3,2,332,Need Attention
13956.0,137,3,676.07,225.36,4,4,3,443,Loyal Customers
13959.0,280,2,337.44,168.72,1,3,2,132,Lost Customers
13962.0,245,1,117.6,117.6,2,1,1,211,Lost Customers
13963.0,307,4,664.54,166.14,1,4,3,143,At Risk
13967.0,145,1,80.7,80.7,3,1,1,311,Need Attention
13969.0,106,11,3883.23,353.02,5,5,5,555,Champions
13971.0,105,6,1985.9,330.98,5,5,5,555,Champions
13972.0,201,1,145.9,145.9,2,1,1,211,Lost Customers
13973.0,286,1,264.7,264.7,1,1,2,112,Lost Customers
13975.0,127,4,1466.67,366.67,4,4,4,444,Champions
13976.0,206,1,357.98,357.98,2,1,2,212,Lost Customers
13982.0,162,3,1230.14,410.05,3,4,4,344,Need Attention
13983.0,186,8,1681.06,210.13,3,5,5,355,Need Attention
13984.0,125,4,819.33,204.83,4,4,4,444,Champions
13985.0,106,7,2773.04,396.15,5,5,5,555,Champions
13988.0,162,3,1923.5,641.17,3,4,5,345,Need Attention
13989.0,238,1,896.67,896.67,2,1,4,214,Lost Customers
13990.0,212,1,311.3,311.3,2,1,2,212,Lost Customers
13991.0,142,1,126.35,126.35,4,1,1,411,Potential Loyalists
13993.0,100,6,2247.41,374.57,5,5,5,555,Champions
13994.0,105,2,419.56,209.78,5,3,3,533,Potential Loyalists
13995.0,115,3,871.9,290.63,4,4,4,444,Champions
13999.0,95,9,2868.9700000000003,318.77,5,5,5,555,Champions
14000.0,210,1,635.66,635.66,2,1,3,213,Lost Customers
14001.0,232,2,1309.14,654.57,2,3,4,234,Lost Customers
14002.0,133,2,529.73,264.86,4,3,3,433,Potential Loyalists
14004.0,97,5,3203.26,640.65,5,5,5,555,Champions
14005.0,133,3,696.56,232.19,4,4,3,443,Loyal Customers
14006.0,115,3,962.19,320.73,4,4,4,444,Champions
14009.0,197,2,695.61,347.8,2,3,3,233,Lost Customers
14012.0,277,1,328.8,328.8,1,1,2,112,Lost Customers
14013.0,109,3,473.02,157.67,5,4,3,543,Loyal Customers
14016.0,161,4,4341.21,1085.3,3,4,5,345,Need Attention
14019.0,97,2,800.53,400.26,5,3,4,534,Potential Loyalists
14021.0,154,3,631.9,210.63,3,4,3,343,Need Attention
14022.0,224,1,440.0,440.0,2,1,3,213,Lost Customers
14023.0,249,1,273.14,273.14,2,1,2,212,Lost Customers
14024.0,121,2,327.7,163.85,4,3,2,432,Potential Loyalists
14029.0,143,1,165.20000000000002,165.2,3,1,1,311,Need Attention
14030.0,120,6,1657.5,276.25,4,5,4,454,Champions
14031.0,125,13,9627.03,740.54,4,5,5,455,Champions
14032.0,168,6,1845.3700000000001,307.56,3,5,5,355,Need Attention
14034.0,156,2,473.90999999999997,236.96,3,3,3,333,Need Attention
14035.0,106,3,837.26,279.09,5,4,4,544,Champions
14036.0,284,1,626.65,626.65,1,1,3,113,Lost Customers
14037.0,175,2,147.20000000000002,73.6,3,3,1,331,Need Attention
14038.0,143,2,1086.42,543.21,3,3,4,334,Need Attention
14040.0,93,10,2734.46,273.45,5,5,5,555,Champions
14041.0,265,1,141.41,141.41,1,1,1,111,Lost Customers
14044.0,102,3,535.71,178.57,5,4,3,543,Loyal Customers
14045.0,108,4,1659.75,414.94,5,4,5,545,Champions
14046.0,283,1,154.99,154.99,1,1,1,111,Lost Customers
14047.0,199,3,635.92,211.97,2,4,3,243,At Risk
14048.0,304,1,409.93,409.93,1,1,3,113,Lost Customers
14049.0,158,3,3244.74,1081.58,3,4,5,345,Need Attention
14050.0,105,1,485.98,485.98,5,1,3,513,Potential Loyalists
14051.0,91,16,9271.84,579.49,5,5,5,555,Champions
14053.0,123,2,260.25,130.12,4,3,2,432,Potential Loyalists
14055.0,105,1,725.6400000000001,725.64,5,1,3,513,Potential Loyalists
14056.0,106,17,5333.97,313.76,5,5,5,555,Champions
14057.0,100,13,4805.68,369.67,5,5,5,555,Champions
14059.0,266,1,183.6,183.6,1,1,1,111,Lost Customers
14060.0,107,14,4102.78,293.06,5,5,5,555,Champions
14062.0,91,10,8800.67,880.07,5,5,5,555,Champions
14064.0,112,4,1097.03,274.26,4,4,4,444,Champions
14066.0,266,1,152.55,152.55,1,1,1,111,Lost Customers
14067.0,96,1,224.67,224.67,5,1,2,512,Potential Loyalists
14068.0,319,1,265.85,265.85,1,1,2,112,Lost Customers
14071.0,259,2,356.81,178.4,2,3,2,232,Lost Customers
14075.0,260,1,307.92,307.92,2,1,2,212,Lost Customers
14076.0,128,1,118.67,118.67,4,1,1,411,Potential Loyalists
14077.0,181,3,310.4,103.47,3,4,2,342,Need Attention
14078.0,101,6,1049.37,174.9,5,5,4,554,Champions
14079.0,124,1,375.1,375.1,4,1,2,412,Potential Loyalists
14081.0,301,2,921.62,460.81,1,3,4,134,Lost Customers
14082.0,364,1,182.25,182.25,1,1,1,111,Lost Customers
14083.0,125,7,533.39,76.2,4,5,3,453,Loyal Customers
14085.0,140,12,3220.94,268.41,4,5,5,455,Champions
14088.0,128,7,25507.89,3643.98,4,5,5,455,Champions
14090.0,324,1,76.32000000000001,76.32,1,1,1,111,Lost Customers
14092.0,99,10,2745.42,274.54,5,5,5,555,Champions
14096.0,97,2,125.06,62.53,5,3,1,531,Potential Loyalists
14099.0,119,8,2309.92,288.74,4,5,5,455,Champions
14100.0,137,1,191.95,191.95,4,1,1,411,Potential Loyalists
14101.0,142,5,4944.39,988.88,4,5,5,455,Champions
14104.0,154,2,216.21,108.1,3,3,2,332,Need Attention
14105.0,238,1,1266.23,1266.23,2,1,4,214,Lost Customers
14107.0,95,6,2461.94,410.32,5,5,5,555,Champions
14108.0,101,1,291.33,291.33,5,1,2,512,Potential Loyalists
14110.0,118,5,3259.62,651.92,4,5,5,455,Champions
14111.0,95,3,295.5,98.5,5,4,2,542,Loyal Customers
14112.0,130,4,1900.82,475.2,4,4,5,445,Champions
14113.0,354,1,433.5,433.5,1,1,3,113,Lost Customers
14114.0,273,2,386.53,193.26,1,3,2,132,Lost Customers
14116.0,92,2,628.87,314.44,5,3,3,533,Potential Loyalists
14117.0,143,1,90.0,90.0,3,1,1,311,Need Attention
14127.0,122,3,709.71,236.57,4,4,3,443,Loyal Customers
14128.0,255,1,305.54,305.54,2,1,2,212,Lost Customers
14129.0,95,3,726.23,242.08,5,4,3,543,Loyal Customers
14130.0,318,1,480.91,480.91,1,1,3,113,Lost Customers
14132.0,113,5,1552.46,310.49,4,5,4,454,Champions
14133.0,129,3,605.64,201.88,4,4,3,443,Loyal Customers
14135.0,104,10,3190.32,319.03,5,5,5,555,Champions
14141.0,104,1,285.16,285.16,5,1,2,512,Potential Loyalists
14142.0,372,1,311.81,311.81,1,1,2,112,Lost Customers
14143.0,133,1,115.8,115.8,4,1,1,411,Potential Loyalists
14145.0,156,3,2851.2,950.4,3,4,5,345,Need Attention
14146.0,254,2,1903.73,951.86,2,3,5,235,Lost Customers
14147.0,285,1,182.8,182.8,1,1,1,111,Lost Customers
14148.0,233,1,157.2,157.2,2,1,1,211,Lost Customers
14149.0,220,1,446.62,446.62,2,1,3,213,Lost Customers
14150.0,359,1,306.18,306.18,1,1,2,112,Lost Customers
14152.0,233,1,314.51,314.51,2,1,2,212,Lost Customers
14154.0,238,2,1345.62,672.81,2,3,4,234,Lost Customers
14155.0,265,1,118.75,118.75,1,1,1,111,Lost Customers
14156.0,92,42,98688.79000000001,2349.73,5,5,5,555,Champions
14157.0,284,1,269.18,269.18,1,1,2,112,Lost Customers
14159.0,95,7,2732.73,390.39,5,5,5,555,Champions
14161.0,215,3,1097.6200000000001,365.87,2,4,4,244,At Risk
14162.0,173,2,289.36,144.68,3,3,2,332,Need Attention
14163.0,151,3,1659.39,553.13,3,4,5,345,Need Attention
14165.0,275,1,120.44,120.44,1,1,1,111,Lost Customers
14167.0,164,3,389.85,129.95,3,4,2,342,Need Attention
14171.0,97,1,363.79,363.79,5,1,2,512,Potential Loyalists
14173.0,218,1,114.04,114.04,2,1,1,211,Lost Customers
14175.0,170,2,1205.99,603.0,3,3,4,334,Need Attention
14176.0,296,4,576.9000000000001,144.23,1,4,3,143,At Risk
14177.0,95,3,299.46,99.82,5,4,2,542,Loyal Customers
14178.0,97,3,477.29,159.1,5,4,3,543,Loyal Customers
14180.0,106,21,4110.12,195.72,5,5,5,555,Champions
14185.0,330,1,197.65,197.65,1,1,1,111,Lost Customers
14188.0,108,4,1383.46,345.86,5,4,4,544,Champions
14189.0,95,11,3267.92,297.08,5,5,5,555,Champions
14191.0,107,7,2258.26,322.61,5,5,5,555,Champions
14193.0,269,1,422.54,422.54,1,1,3,113,Lost Customers
14194.0,105,12,5666.45,472.2,5,5,5,555,Champions
14195.0,201,2,1012.0,506.0,2,3,4,234,Lost Customers
14196.0,106,1,335.52,335.52,5,1,2,512,Potential Loyalists
14198.0,144,2,356.95,178.48,3,3,2,332,Need Attention
14199.0,217,1,185.39999999999998,185.4,2,1,1,211,Lost Customers
14201.0,148,5,521.24,104.25,3,5,3,353,Need Attention
14205.0,263,1,222.9,222.9,1,1,2,112,Lost Customers
14206.0,238,1,328.15999999999997,328.16,2,1,2,212,Lost Customers
14208.0,94,1,151.74,151.74,5,1,1,511,Potential Loyalists
14209.0,120,5,1876.33,375.27,4,5,5,455,Champions
14210.0,105,6,1905.8400000000001,317.64,5,5,5,555,Champions
14211.0,96,6,1129.93,188.32,5,5,4,554,Champions
14214.0,155,3,899.16,299.72,3,4,4,344,Need Attention
14215.0,186,4,1098.27,274.57,3,4,4,344,Need Attention
14217.0,99,10,1211.5,121.15,5,5,4,554,Champions
14220.0,246,2,632.4000000000001,316.2,2,3,3,233,Lost Customers
14221.0,112,7,2617.01,373.86,4,5,5,455,Champions
14222.0,176,1,683.17,683.17,3,1,3,313,Need Attention
14223.0,91,3,991.13,330.38,5,4,4,544,Champions
14224.0,109,4,1009.73,252.43,5,4,4,544,Champions
14226.0,209,2,1692.0,846.0,2,3,5,235,Lost Customers
14227.0,195,7,2399.52,342.79,2,5,5,255,At Risk
14229.0,291,2,762.13,381.06,1,3,3,133,Lost Customers
14231.0,183,3,925.71,308.57,3,4,4,344,Need Attention
14232.0,114,4,1573.33,393.33,4,4,4,444,Champions
14233.0,211,3,959.1,319.7,2,4,4,244,At Risk
14235.0,157,4,2802.86,700.72,3,4,5,345,Need Attention
14236.0,371,1,189.3,189.3,1,1,1,111,Lost Customers
14237.0,372,1,161.0,161.0,1,1,1,111,Lost Customers
14238.0,325,1,146.85,146.85,1,1,1,111,Lost Customers
14239.0,94,9,1880.89,208.99,5,5,5,555,Champions
14240.0,225,1,226.85000000000002,226.85,2,1,2,212,Lost Customers
14241.0,183,1,213.70000000000002,213.7,3,1,1,311,Need Attention
14242.0,234,2,280.55,140.28,2,3,2,232,Lost Customers
14243.0,94,8,2305.9500000000003,288.24,5,5,5,555,Champions
14245.0,219,2,1693.45,846.72,2,3,5,235,Lost Customers
14246.0,110,3,1474.06,491.35,4,4,4,444,Champions
14247.0,277,1,136.77,136.77,1,1,1,111,Lost Customers
14248.0,317,1,302.58,302.58,1,1,2,112,Lost Customers
14256.0,259,2,969.0600000000001,484.53,2,3,4,234,Lost Customers
14257.0,122,4,2725.84,681.46,4,4,5,445,Champions
14258.0,151,7,9386.32,1340.9,3,5,5,355,Need Attention
14259.0,141,1,120.0,120.0,4,1,1,411,Potential Loyalists
14262.0,106,3,855.0,285.0,5,4,4,544,Champions
14264.0,154,2,333.97,166.98,3,3,2,332,Need Attention
14265.0,108,2,530.18,265.09,5,3,3,533,Potential Loyalists
14267.0,162,3,1516.24,505.41,3,4,4,344,Need Attention
14270.0,331,1,492.65000000000003,492.65,1,1,3,113,Lost Customers
14271.0,225,1,112.32000000000001,112.32,2,1,1,211,Lost Customers
14272.0,253,1,132.09,132.09,2,1,1,211,Lost Customers
14273.0,135,3,450.05,150.02,4,4,3,443,Loyal Customers
14276.0,98,3,1119.74,373.25,5,4,4,544,Champions
14277.0,211,1,1629.03,1629.03,2,1,4,214,Lost Customers
14280.0,196,1,134.04,134.04,2,1,1,211,Lost Customers
14282.0,109,9,2467.54,274.17,5,5,5,555,Champions
14285.0,176,1,5.9,5.9,3,1,1,311,Need Attention
14286.0,242,1,2050.08,2050.08,2,1,5,215,Lost Customers
14287.0,198,2,83.28,41.64,2,3,1,231,Lost Customers
14288.0,212,1,426.6,426.6,2,1,3,213,Lost Customers
14289.0,134,5,832.78,166.56,4,5,4,454,Champions
14290.0,361,1,777.5600000000001,777.56,1,1,4,114,Lost Customers
14291.0,120,7,2355.54,336.51,4,5,5,455,Champions
14292.0,145,4,2590.21,647.55,3,4,5,345,Need Attention
14293.0,146,3,739.41,246.47,3,4,3,343,Need Attention
14297.0,274,1,232.6,232.6,1,1,2,112,Lost Customers
14298.0,98,37,41182.51,1113.04,5,5,5,555,Champions
14299.0,107,5,2437.14,487.43,5,5,5,555,Champions
14301.0,116,1,640.14,640.14,4,1,3,413,Potential Loyalists
14304.0,222,1,383.45,383.45,2,1,2,212,Lost Customers
14305.0,113,2,1048.45,524.22,4,3,4,434,Potential Loyalists
14307.0,134,4,2307.89,576.97,4,4,5,445,Champions
14309.0,93,7,1633.7,233.39,5,5,4,554,Champions
14311.0,242,1,310.26,310.26,2,1,2,212,Lost Customers
14312.0,186,4,854.59,213.65,3,4,4,344,Need Attention
14314.0,106,1,120.0,120.0,5,1,1,511,Potential Loyalists
14315.0,128,5,1550.15,310.03,4,5,4,454,Champions
14320.0,206,2,477.79,238.9,2,3,3,233,Lost Customers
14321.0,116,3,900.65,300.22,4,4,4,444,Champions
14323.0,114,2,605.0600000000001,302.53,4,3,3,433,Potential Loyalists
14326.0,241,1,183.85,183.85,2,1,1,211,Lost Customers
14327.0,162,1,311.65000000000003,311.65,3,1,2,312,Need Attention
14329.0,108,4,3485.03,871.26,5,4,5,545,Champions
14331.0,123,2,462.66,231.33,4,3,3,433,Potential Loyalists
14332.0,147,1,119.04,119.04,3,1,1,311,Need Attention
14334.0,93,7,2328.71,332.67,5,5,5,555,Champions
14335.0,95,1,347.5,347.5,5,1,2,512,Potential Loyalists
14336.0,197,3,1114.39,371.46,2,4,4,244,At Risk
14338.0,160,2,588.22,294.11,3,3,3,333,Need Attention
14339.0,242,1,309.52000000000004,309.52,2,1,2,212,Lost Customers
14340.0,218,1,134.7,134.7,2,1,1,211,Lost Customers
14341.0,129,6,1139.52,189.92,4,5,4,454,Champions
14342.0,136,2,419.74,209.87,4,3,3,433,Potential Loyalists
14344.0,126,8,889.9300000000001,111.24,4,5,4,454,Champions
14346.0,120,2,1021.58,510.79,4,3,4,434,Potential Loyalists
14348.0,259,1,409.57,409.57,2,1,3,213,Lost Customers
14350.0,273,1,282.93,282.93,1,1,2,112,Lost Customers
14351.0,164,1,51.0,51.0,3,1,1,311,Need Attention
14352.0,156,4,1078.96,269.74,3,4,4,344,Need Attention
14353.0,214,1,90.6,90.6,2,1,1,211,Lost Customers
14355.0,365,1,174.4,174.4,1,1,1,111,Lost Customers
14360.0,94,1,1124.49,1124.49,5,1,4,514,Potential Loyalists
14364.0,108,8,3717.35,464.67,5,5,5,555,Champions
14367.0,137,10,5419.7,541.97,4,5,5,455,Champions
14368.0,319,1,155.0,155.0,1,1,1,111,Lost Customers
14371.0,294,1,100.5,100.5,1,1,1,111,Lost Customers
14373.0,357,1,76.55,76.55,1,1,1,111,Lost Customers
14375.0,184,1,235.56,235.56,3,1,2,312,Need Attention
14377.0,190,2,617.05,308.52,2,3,3,233,Lost Customers
14379.0,294,1,110.98,110.98,1,1,1,111,Lost Customers
14383.0,163,1,242.09,242.09,3,1,2,312,Need Attention
14386.0,296,1,142.4,142.4,1,1,1,111,Lost Customers
14387.0,108,1,440.76,440.76,5,1,3,513,Potential Loyalists
14388.0,121,5,1835.11,367.02,4,5,5,455,Champions
14389.0,190,1,311.14,311.14,2,1,2,212,Lost Customers
14390.0,143,4,1590.71,397.68,3,4,4,344,Need Attention
14393.0,217,1,67.95,67.95,2,1,1,211,Lost Customers
14395.0,177,6,1952.32,325.39,3,5,5,355,Need Attention
14396.0,370,1,110.35000000000001,110.35,1,1,1,111,Lost Customers
14397.0,93,10,1036.1200000000001,103.61,5,5,4,554,Champions
14400.0,148,1,574.7,574.7,3,1,3,313,Need Attention
14401.0,95,10,3079.38,307.94,5,5,5,555,Champions
14403.0,129,4,1475.81,368.95,4,4,4,444,Champions
14404.0,108,5,1322.52,264.5,5,5,4,554,Champions
14406.0,118,1,156.75,156.75,4,1,1,411,Potential Loyalists
14407.0,106,6,2157.73,359.62,5,5,5,555,Champions
14408.0,94,6,2290.81,381.8,5,5,5,555,Champions
14409.0,122,5,1943.73,388.75,4,5,5,455,Champions
14410.0,91,9,1100.27,122.25,5,5,4,554,Champions
14411.0,310,1,1063.0,1063.0,1,1,4,114,Lost Customers
14413.0,361,1,121.05,121.05,1,1,1,111,Lost Customers
14414.0,91,7,1496.98,213.85,5,5,4,554,Champions
14415.0,97,9,3766.13,418.46,5,5,5,555,Champions
14418.0,107,1,150.44,150.44,5,1,1,511,Potential Loyalists
14419.0,252,2,307.14,153.57,2,3,2,232,Lost Customers
14420.0,98,1,387.52,387.52,5,1,2,512,Potential Loyalists
14421.0,211,1,455.18,455.18,2,1,3,213,Lost Customers
14422.0,169,2,1032.15,516.08,3,3,4,334,Need Attention
14423.0,217,1,265.2,265.2,2,1,2,212,Lost Customers
14426.0,140,6,2885.58,480.93,4,5,5,455,Champions
14428.0,239,2,330.62,165.31,2,3,2,232,Lost Customers
14431.0,302,1,470.36,470.36,1,1,3,113,Lost Customers
14436.0,98,1,89.06,89.06,5,1,1,511,Potential Loyalists
14437.0,365,1,63.0,63.0,1,1,1,111,Lost Customers
14438.0,305,1,131.9,131.9,1,1,1,111,Lost Customers
14439.0,319,1,2661.24,2661.24,1,1,5,115,Lost Customers
14440.0,316,2,1185.71,592.86,1,3,4,134,Lost Customers
14441.0,94,2,697.4,348.7,5,3,3,533,Potential Loyalists
14442.0,204,2,1589.82,794.91,2,3,4,234,Lost Customers
14443.0,138,3,991.52,330.51,4,4,4,444,Champions
14446.0,246,1,303.04,303.04,2,1,2,212,Lost Customers
14447.0,195,2,601.03,300.52,2,3,3,233,Lost Customers
14448.0,363,1,102.35000000000001,102.35,1,1,1,111,Lost Customers
14449.0,246,2,399.91,199.96,2,3,2,232,Lost Customers
14450.0,180,3,483.25,161.08,3,4,3,343,Need Attention
14451.0,194,1,360.0,360.0,2,1,2,212,Lost Customers
14452.0,93,1,127.37,127.37,5,1,1,511,Potential Loyalists
14453.0,189,1,119.93,119.93,2,1,1,211,Lost Customers
14456.0,130,3,636.65,212.22,4,4,3,443,Loyal Customers
14457.0,310,1,113.64,113.64,1,1,1,111,Lost Customers
14459.0,154,1,1837.92,1837.92,3,1,5,315,Need Attention
14460.0,109,3,434.34,144.78,5,4,3,543,Loyal Customers
14461.0,147,3,2103.06,701.02,3,4,5,345,Need Attention
14462.0,120,9,1510.65,167.85,4,5,4,454,Champions
14463.0,97,3,529.62,176.54,5,4,3,543,Loyal Customers
14465.0,246,3,1038.44,346.15,2,4,4,244,At Risk
14466.0,115,5,1580.45,316.09,4,5,4,454,Champions
14467.0,312,1,131.7,131.7,1,1,1,111,Lost Customers
14470.0,287,1,297.64,297.64,1,1,2,112,Lost Customers
14472.0,103,8,1852.67,231.58,5,5,5,555,Champions
14473.0,281,1,85.0,85.0,1,1,1,111,Lost Customers
14475.0,185,2,622.1700000000001,311.09,3,3,3,333,Need Attention
14476.0,256,1,193.0,193.0,2,1,1,211,Lost Customers
14477.0,183,2,523.0,261.5,3,3,3,333,Need Attention
14479.0,253,2,316.25,158.12,2,3,2,232,Lost Customers
14481.0,164,2,636.51,318.26,3,3,3,333,Need Attention
14482.0,98,2,465.95000000000005,232.98,5,3,3,533,Potential Loyalists
14483.0,281,1,137.1,137.1,1,1,1,111,Lost Customers
14487.0,367,1,125.10000000000001,125.1,1,1,1,111,Lost Customers
14489.0,206,1,463.38,463.38,2,1,3,213,Lost Customers
14491.0,174,2,340.93,170.46,3,3,2,332,Need Attention
14493.0,154,1,611.22,611.22,3,1,3,313,Need Attention
14495.0,120,1,40.6,40.6,4,1,1,411,Potential Loyalists
14496.0,311,2,538.8100000000001,269.41,1,3,3,133,Lost Customers
14497.0,308,1,475.37,475.37,1,1,3,113,Lost Customers
14498.0,115,4,1281.79,320.45,4,4,4,444,Champions
14499.0,133,2,367.81,183.9,4,3,2,432,Potential Loyalists
14500.0,111,2,335.85,167.92,4,3,2,432,Potential Loyalists
14501.0,183,2,251.21,125.6,3,3,2,332,Need Attention
14502.0,148,7,1163.22,166.17,3,5,4,354,Need Attention
14503.0,178,1,597.07,597.07,3,1,3,313,Need Attention
14504.0,242,3,542.71,180.9,2,4,3,243,At Risk
14505.0,108,6,4222.74,703.79,5,5,5,555,Champions
14506.0,161,3,818.96,272.99,3,4,4,344,Need Attention
14507.0,100,4,924.6899999999999,231.17,5,4,4,544,Champions
14511.0,91,2,329.89,164.94,5,3,2,532,Potential Loyalists
14512.0,187,2,275.28,137.64,3,3,2,332,Need Attention
14513.0,100,3,455.59000000000003,151.86,5,4,3,543,Loyal Customers
14514.0,200,2,403.11,201.56,2,3,2,232,Lost Customers
14515.0,190,2,765.65,382.82,2,3,3,233,Lost Customers
14517.0,141,1,252.45,252.45,4,1,2,412,Potential Loyalists
14520.0,290,1,165.0,165.0,1,1,1,111,Lost Customers
14522.0,91,2,760.7,380.35,5,3,3,533,Potential Loyalists
14523.0,107,1,241.09,241.09,5,1,2,512,Potential Loyalists
14524.0,178,5,1028.8700000000001,205.77,3,5,4,354,Need Attention
14525.0,99,7,2820.29,402.9,5,5,5,555,Champions
14527.0,98,40,5281.42,132.04,5,5,5,555,Champions
14529.0,109,1,135.24,135.24,5,1,1,511,Potential Loyalists
14530.0,92,5,2482.32,496.46,5,5,5,555,Champions
14532.0,235,4,932.85,233.21,2,4,4,244,At Risk
14533.0,112,2,734.98,367.49,4,3,3,433,Potential Loyalists
14534.0,95,14,3031.39,216.53,5,5,5,555,Champions
14535.0,126,2,1652.81,826.4,4,3,4,434,Potential Loyalists
14536.0,259,1,170.95,170.95,2,1,1,211,Lost Customers
14538.0,255,1,106.5,106.5,2,1,1,211,Lost Customers
14540.0,308,1,195.9,195.9,1,1,1,111,Lost Customers
14541.0,168,7,1307.35,186.76,3,5,4,354,Need Attention
14542.0,185,1,103.25,103.25,3,1,1,311,Need Attention
14543.0,108,13,3234.5,248.81,5,5,5,555,Champions
14544.0,361,1,1101.77,1101.77,1,1,4,114,Lost Customers
14546.0,201,2,874.88,437.44,2,3,4,234,Lost Customers
14548.0,150,2,652.8,326.4,3,3,3,333,Need Attention
